ExperimentName	Subject	Session	Block	GunKey	mapping	Procedure[Block]	ResponseMapping	ResponseMapping.Cycle	ResponseMapping.Sample	Running[Block]	ToolKey	Trial	DoIntro	DoIntro.Cycle	DoIntro.Sample	Procedure[Trial]	Running[Trial]	SubTrial	BlockProcList	BlockProcList.Cycle	BlockProcList.Sample	Condition	Procedure[SubTrial]	Running[SubTrial]	LogLevel5	BlackFace	BlackGunList	BlackPrime	BlackTarget	ChunkList1	ChunkList1.Cycle	ChunkList1.Sample	Correct	Cue.DurationError	Cue.OnsetDelay	Cue.OnsetTime	CueType	feedbackmask	feedduration	FeedMask.ACC	FeedMask.CRESP	FeedMask.DurationError	FeedMask.OnsetDelay	FeedMask.OnsetTime	FeedMask.RESP	FeedMask.RT	FeedMask.RTTime	GunPic	GunTarget	Mask.DurationError	Mask.OnsetDelay	Mask.OnsetTime	Probe.ACC	Probe.CRESP	Probe.DurationError	Probe.OnsetDelay	Probe.OnsetTime	Probe.RESP	Probe.RT	Probe.RTTime	ProbeType	Procedure[LogLevel5]	Response.DurationError	Response.OnsetDelay	Response.OnsetTime	Running[LogLevel5]	TrialType	WhiteFace	WhitePrime
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	31	6	2	BlackFace2.bmp	BlackFace4.bmp	1	3	229	j	0	1	881118	BlackFace2.bmp	fast	500	0		0	1	881819		0	0	1	WEAPON1.bmp	0	0	880117	1	j	0	0	881318	j	396	881714	WEAPON1.bmp	TrialProc	0	0	881518	ChunkList1	BlackGun		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	32	2	1	BlackFace1.bmp	BlackFace3.bmp	1	3	230	f	0	1	883320	BlackFace1.bmp	fast	500	0		0	1	884021		0	0			0	0	882319	1	f	0	0	883520	f	330	883850	BlackFace3.bmp	TrialProc	0	0	883720	ChunkList1	BlackBlack		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	33					2	3	231																														BreakTime				ChunkList1			
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	34	10	3	BlackFace4.bmp	BlackFace1.bmp	3	3	232	f	0	1	887807	whiteface3.bmp	fast	500	0		0	1	888509		0	0			0	12	886806	0	f	0	0	888007	j	403	888410	BlackFace1.bmp	TrialProc	0	1	888208	ChunkList1	WhiteBlack	3	whiteface3.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	35	4	1	BlackFace2.bmp	BlackFace1.bmp	3	3	233	f	0	1	890009	BlackFace2.bmp	fast	500	0		0	1	890711		0	0			0	-1	889008	1	f	0	0	890209	f	337	890546	BlackFace1.bmp	TrialProc	0	1	890410	ChunkList1	BlackBlack		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	36	5	1	BlackFace2.bmp	BlackFace3.bmp	3	3	234	f	0	1	892211	BlackFace2.bmp	fast	500	0		0	1	892913		0	0			0	-1	891210	1	f	0	1	892412	f	334	892746	BlackFace3.bmp	TrialProc	0	0	892612	ChunkList1	BlackBlack		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	37	12	3	BlackFace4.bmp	BlackFace3.bmp	3	3	235	f	0	1	894413	whiteface4.bmp	fast	500	0		0	1	895115		0	0			0	-1	893412	1	f	0	1	894614	f	428	895042	BlackFace3.bmp	TrialProc	0	0	894814	ChunkList1	WhiteBlack	4	whiteface4.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	38	3	3	BlackFace1.bmp	BlackFace4.bmp	3	3	236	f	0	0	896615	whiteface1.bmp	fast	500	0		0	1	897317		0	0			0	0	895615	1	f	0	1	896816	f	378	897194	BlackFace4.bmp	TrialProc	0	0	897016	ChunkList1	WhiteBlack	1	whiteface1.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	39		4			3	3	237	j	0	1	898818	whiteface2.bmp	fast	500	0		0	1	899519		0	0	3	WEAPON3.bmp	0	0	897817	1	j	0	0	899018	j	376	899394	WEAPON3.bmp	TrialProc	0	0	899218	ChunkList1	WhiteGun	2	whiteface2.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	40		4			3	3	238	j	0	1	901020	whiteface4.bmp	fast	500	0		0	1	901721		0	0	4	WEAPON4.bmp	0	0	900019	1	j	0	0	901220	j	430	901650	WEAPON4.bmp	TrialProc	0	0	901420	ChunkList1	WhiteGun	4	whiteface4.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	41		4			3	3	239	j	0	1	903222	whiteface3.bmp	fast	500	0		0	1	903923		0	0	1	WEAPON1.bmp	0	0	902221	0	j	0	0	903422	f	396	903818	WEAPON1.bmp	TrialProc	0	0	903622	ChunkList1	WhiteGun	3	whiteface3.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	42		4			3	3	240	j	0	1	905424	whiteface1.bmp	slow	1000	0		0	17	906141		0	0	2	WEAPON2.bmp	0	0	904423	0	j	0	0	905624	f	570	906194	WEAPON2.bmp	TrialProc	0	0	905824	ChunkList1	WhiteGun	1	whiteface1.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	43		4			3	3	241	j	0	1	908143	whiteface2.bmp	fast	500	0		0	1	908844		0	0	2	WEAPON2.bmp	0	1	907142	1	j	0	0	908343	j	435	908778	WEAPON2.bmp	TrialProc	0	0	908543	ChunkList1	WhiteGun	2	whiteface2.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	44	7	1	BlackFace3.bmp	BlackFace1.bmp	3	3	242	f	0	1	910345	BlackFace3.bmp	fast	500	0		0	1	911046		0	0			0	0	909344	1	f	0	0	910545	f	345	910890	BlackFace1.bmp	TrialProc	0	0	910745	ChunkList1	BlackBlack		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	45	9	1	BlackFace3.bmp	BlackFace4.bmp	3	3	243	f	0	1	912547	BlackFace3.bmp	fast	500	0		0	1	913248		0	0			0	0	911546	1	f	0	0	912747	f	327	913074	BlackFace4.bmp	TrialProc	0	0	912947	ChunkList1	BlackBlack		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	46	1	2	BlackFace1.bmp	BlackFace2.bmp	3	3	244	j	0	1	914749	BlackFace1.bmp	fast	500	0		0	1	915451		0	0	3	WEAPON3.bmp	0	0	913748	1	j	0	0	914949	j	349	915298	WEAPON3.bmp	TrialProc	0	1	915150	ChunkList1	BlackGun		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	47	8	3	BlackFace3.bmp	BlackFace2.bmp	3	3	245	f	0	1	916951	whiteface4.bmp	fast	500	0		0	1	917653		0	0			0	-1	915950	1	f	0	0	917151	f	339	917490	BlackFace2.bmp	TrialProc	0	1	917352	ChunkList1	WhiteBlack	4	whiteface4.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	48	11	2	BlackFace4.bmp	BlackFace2.bmp	3	3	246	j	0	1	919153	BlackFace4.bmp	fast	500	0		0	1	919855		0	0	4	WEAPON4.bmp	0	-1	918152	1	j	0	0	919353	j	401	919754	WEAPON4.bmp	TrialProc	0	1	919554	ChunkList1	BlackGun		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	49	9	1	BlackFace3.bmp	BlackFace4.bmp	3	3	247	f	0	1	921355	BlackFace3.bmp	fast	500	0		0	1	922057		0	0			0	-1	920354	1	f	0	1	921556	f	374	921930	BlackFace4.bmp	TrialProc	0	0	921756	ChunkList1	BlackBlack		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	50		4			3	3	248	j	0	1	923557	whiteface3.bmp	fast	500	0		0	1	924259		0	0	1	WEAPON1.bmp	0	-1	922556	1	j	0	1	923758	j	388	924146	WEAPON1.bmp	TrialProc	0	0	923958	ChunkList1	WhiteGun	3	whiteface3.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	51		4			3	3	249	j	0	0	925759	whiteface4.bmp	fast	500	0		0	1	926461		0	0	3	WEAPON3.bmp	0	0	924759	1	j	0	1	925960	j	426	926386	WEAPON3.bmp	TrialProc	0	0	926160	ChunkList1	WhiteGun	4	whiteface4.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	52	5	2	BlackFace2.bmp	BlackFace3.bmp	3	3	250	j	0	1	927962	BlackFace2.bmp	fast	500	0		0	1	928663		0	0	4	WEAPON4.bmp	0	0	926961	1	j	0	0	928162	j	440	928602	WEAPON4.bmp	TrialProc	0	0	928362	ChunkList1	BlackGun		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	53	4	3	BlackFace2.bmp	BlackFace1.bmp	3	3	251	f	0	1	930164	whiteface2.bmp	fast	500	0		0	1	930865		0	0			0	0	929163	1	f	0	0	930364	f	382	930746	BlackFace1.bmp	TrialProc	0	0	930564	ChunkList1	WhiteBlack	2	whiteface2.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	54	8	3	BlackFace3.bmp	BlackFace2.bmp	3	3	252	f	0	1	932366	whiteface3.bmp	fast	500	0		0	1	933067		0	0			0	0	931365	1	f	0	0	932566	f	316	932882	BlackFace2.bmp	TrialProc	0	0	932766	ChunkList1	WhiteBlack	3	whiteface3.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	55		4			3	3	253	j	0	1	934568	whiteface1.bmp	fast	500	0		0	1	935269		0	0	2	WEAPON2.bmp	0	0	933567	1	j	0	0	934768	j	346	935114	WEAPON2.bmp	TrialProc	0	0	934968	ChunkList1	WhiteGun	1	whiteface1.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	56	2	2	BlackFace1.bmp	BlackFace3.bmp	3	3	254	j	0	1	936770	BlackFace1.bmp	fast	500	0		0	1	937471		0	0	1	WEAPON1.bmp	0	0	935769	1	j	0	0	936970	j	440	937410	WEAPON1.bmp	TrialProc	0	0	937170	ChunkList1	BlackGun		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	57		4			3	3	255	j	0	1	938972	whiteface1.bmp	fast	500	0		0	1	939673		0	0	4	WEAPON4.bmp	0	0	937971	1	j	0	0	939172	j	414	939586	WEAPON4.bmp	TrialProc	0	0	939372	ChunkList1	WhiteGun	1	whiteface1.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	58	1	3	BlackFace1.bmp	BlackFace2.bmp	3	3	256	f	0	1	941174	whiteface2.bmp	fast	500	0		0	1	941875		0	0			0	0	940173	1	f	0	0	941374	f	372	941746	BlackFace2.bmp	TrialProc	0	0	941574	ChunkList1	WhiteBlack	2	whiteface2.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	59	12	3	BlackFace4.bmp	BlackFace3.bmp	3	3	257	f	0	1	943376	whiteface4.bmp	fast	500	0		0	1	944077		0	0			0	0	942375	1	f	0	0	943576	f	394	943970	BlackFace3.bmp	TrialProc	0	0	943776	ChunkList1	WhiteBlack	4	whiteface4.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	60	7	1	BlackFace3.bmp	BlackFace1.bmp	3	3	258	f	0	1	945578	BlackFace3.bmp	fast	500	0		0	1	946279		0	0			0	0	944577	1	f	0	0	945778	f	400	946178	BlackFace1.bmp	TrialProc	0	0	945978	ChunkList1	BlackBlack		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	61		4			3	3	259	j	0	1	947780	whiteface3.bmp	fast	500	0		0	1	948482		0	0	1	WEAPON1.bmp	0	0	946779	1	j	0	0	947980	j	350	948330	WEAPON1.bmp	TrialProc	0	1	948181	ChunkList1	WhiteGun	3	whiteface3.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	62	10	2	BlackFace4.bmp	BlackFace1.bmp	3	3	260	j	0	1	949982	BlackFace4.bmp	fast	500	0		0	1	950684		0	0	2	WEAPON2.bmp	0	-1	948981	1	j	0	0	950182	j	396	950578	WEAPON2.bmp	TrialProc	0	1	950383	ChunkList1	BlackGun		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	63	6	1	BlackFace2.bmp	BlackFace4.bmp	3	3	261	f	0	1	952184	BlackFace2.bmp	fast	500	0		0	1	952886		0	0			0	-1	951183	1	f	0	0	952384	f	362	952746	BlackFace4.bmp	TrialProc	0	1	952585	ChunkList1	BlackBlack		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	64	11	2	BlackFace4.bmp	BlackFace2.bmp	3	3	262	j	0	1	954386	BlackFace4.bmp	fast	500	0		0	1	955088		0	0	3	WEAPON3.bmp	0	-1	953385	1	j	0	1	954587	j	391	954978	WEAPON3.bmp	TrialProc	0	0	954787	ChunkList1	BlackGun		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	65	3	1	BlackFace1.bmp	BlackFace4.bmp	3	3	263	f	0	1	956588	BlackFace1.bmp	fast	500	0		0	1	957290		0	0			0	-1	955587	1	f	0	1	956789	f	357	957146	BlackFace4.bmp	TrialProc	0	0	956989	ChunkList1	BlackBlack		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	66					4	3	264																														BreakTime				ChunkList1			
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	67	10	2	BlackFace4.bmp	BlackFace1.bmp	5	3	265	j	0	1	1006469	BlackFace4.bmp	fast	500	0		0	1	1007170		0	0	4	WEAPON4.bmp	0	11	1005468	1	j	0	0	1006669	j	420	1007089	WEAPON4.bmp	TrialProc	0	0	1006869	ChunkList1	BlackGun		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	68		4			5	3	266	j	0	1	1008671	whiteface4.bmp	fast	500	0		0	1	1009372		0	0	1	WEAPON1.bmp	0	0	1007670	0	j	0	0	1008871	f	354	1009225	WEAPON1.bmp	TrialProc	0	0	1009071	ChunkList1	WhiteGun	4	whiteface4.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	69		4			5	3	267	j	0	1	1010873	whiteface3.bmp	fast	500	0		0	1	1011574		0	0	3	WEAPON3.bmp	0	0	1009872	1	j	0	0	1011073	j	368	1011441	WEAPON3.bmp	TrialProc	0	0	1011273	ChunkList1	WhiteGun	3	whiteface3.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	70	9	1	BlackFace3.bmp	BlackFace4.bmp	5	3	268	f	0	1	1013075	BlackFace3.bmp	fast	500	0		0	1	1013776		0	0			0	0	1012074	1	f	0	0	1013275	f	342	1013617	BlackFace4.bmp	TrialProc	0	0	1013475	ChunkList1	BlackBlack		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	71	11	2	BlackFace4.bmp	BlackFace2.bmp	5	3	269	j	0	1	1015277	BlackFace4.bmp	fast	500	0		0	1	1015978		0	0	2	WEAPON2.bmp	0	0	1014276	1	j	0	0	1015477	j	340	1015817	WEAPON2.bmp	TrialProc	0	0	1015677	ChunkList1	BlackGun		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	72		4			5	3	270	j	0	1	1017479	whiteface1.bmp	fast	500	0		0	1	1018180		0	0	2	WEAPON2.bmp	0	0	1016478	1	j	0	0	1017679	j	346	1018025	WEAPON2.bmp	TrialProc	0	0	1017879	ChunkList1	WhiteGun	1	whiteface1.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	73	8	1	BlackFace3.bmp	BlackFace2.bmp	5	3	271	f	0	1	1019681	BlackFace3.bmp	fast	500	0		0	1	1020382		0	0			0	0	1018680	1	f	0	0	1019881	f	392	1020273	BlackFace2.bmp	TrialProc	0	0	1020081	ChunkList1	BlackBlack		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	74	4	1	BlackFace2.bmp	BlackFace1.bmp	5	3	272	f	0	1	1021883	BlackFace2.bmp	fast	500	0		0	1	1022584		0	0			0	0	1020882	1	f	0	0	1022083	f	342	1022425	BlackFace1.bmp	TrialProc	0	0	1022283	ChunkList1	BlackBlack		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	75	7	3	BlackFace3.bmp	BlackFace1.bmp	5	3	273	f	0	1	1024085	whiteface2.bmp	fast	500	0		0	1	1024786		0	0			0	0	1023084	1	f	0	0	1024285	f	372	1024657	BlackFace1.bmp	TrialProc	0	0	1024485	ChunkList1	WhiteBlack	2	whiteface2.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	76		4			5	3	274	j	0	1	1026287	whiteface1.bmp	fast	500	0		0	1	1026988		0	0	1	WEAPON1.bmp	0	0	1025286	1	j	0	0	1026487	j	458	1026945	WEAPON1.bmp	TrialProc	0	0	1026687	ChunkList1	WhiteGun	1	whiteface1.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	77		4			5	3	275	j	0	1	1028489	whiteface3.bmp	fast	500	0		0	1	1029191		0	0	4	WEAPON4.bmp	0	0	1027488	0	j	0	0	1028689	f	416	1029105	WEAPON4.bmp	TrialProc	0	1	1028890	ChunkList1	WhiteGun	3	whiteface3.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	78	2	2	BlackFace1.bmp	BlackFace3.bmp	5	3	276	j	0	1	1030691	BlackFace1.bmp	fast	500	0		0	1	1031393		0	0	3	WEAPON3.bmp	0	-1	1029690	1	j	0	0	1030891	j	406	1031297	WEAPON3.bmp	TrialProc	0	1	1031092	ChunkList1	BlackGun		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	79	6	2	BlackFace2.bmp	BlackFace4.bmp	5	3	277	j	0	1	1032893	BlackFace2.bmp	fast	500	0		0	1	1033595		0	0	4	WEAPON4.bmp	0	-1	1031892	1	j	0	0	1033093	j	460	1033553	WEAPON4.bmp	TrialProc	0	1	1033294	ChunkList1	BlackGun		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	80	12	3	BlackFace4.bmp	BlackFace3.bmp	5	3	278	f	0	1	1035095	whiteface4.bmp	fast	500	0		0	1	1035797		0	0			0	-1	1034094	1	f	0	1	1035296	f	417	1035713	BlackFace3.bmp	TrialProc	0	0	1035496	ChunkList1	WhiteBlack	4	whiteface4.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	81		4			5	3	279	j	0	1	1037297	whiteface2.bmp	fast	500	0		0	1	1037999		0	0	1	WEAPON1.bmp	0	-1	1036296	1	j	0	1	1037498	j	391	1037889	WEAPON1.bmp	TrialProc	0	0	1037698	ChunkList1	WhiteGun	2	whiteface2.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	82	5	1	BlackFace2.bmp	BlackFace3.bmp	5	3	280	f	0	0	1039499	BlackFace2.bmp	fast	500	0		0	1	1040201		0	0			0	0	1038499	1	f	0	1	1039700	f	341	1040041	BlackFace3.bmp	TrialProc	0	0	1039900	ChunkList1	BlackBlack		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	83	3	3	BlackFace1.bmp	BlackFace4.bmp	5	3	281	f	0	1	1041702	whiteface3.bmp	fast	500	0		0	1	1042403		0	0			0	0	1040701	1	f	0	0	1041902	f	371	1042273	BlackFace4.bmp	TrialProc	0	0	1042102	ChunkList1	WhiteBlack	3	whiteface3.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	84		4			5	3	282	j	0	1	1043904	whiteface4.bmp	fast	500	0		0	1	1044605		0	0	2	WEAPON2.bmp	0	0	1042903	1	j	0	0	1044104	j	329	1044433	WEAPON2.bmp	TrialProc	0	0	1044304	ChunkList1	WhiteGun	4	whiteface4.bmp
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	85	1	1	BlackFace1.bmp	BlackFace2.bmp	5	3	283	f	0	1	1046106	BlackFace1.bmp	fast	500	0		0	1	1046807		0	0			0	0	1045105	1	f	0	0	1046306	f	375	1046681	BlackFace2.bmp	TrialProc	0	0	1046506	ChunkList1	BlackBlack		
Scherer_2015_WIP	1	1	1	j	RightGun	SubsessionProc	1	2	1	ResponseMapping	f	4	2	1	4	RunProc	DoIntro	1	1	6	1	BlackGun	BlackGunProc	BlockProcList	86		4			5	3	284	j	0	1	1048308	whiteface1.bmp	fast	500	0		0	1	1049009		0	0	3	WEAPON3.bmp	0	0	1047307	1	j	0	0	1048508	j	389	1048897	WEAPON3.bmp	TrialProc	0	0	1048708	ChunkList1	WhiteGun	1	whiteface1.bmp
